NCTETID,DISTRICT,CLASS_11,CLASS_12,CLASS_13,SCHOOLYEAR_SP,OBSID,RATERID,OBSYEAR,OBSMONTH,OBSDAY,CHAPNUM,CLPC,CLNC,CLTS,CLRSP,CLBM,CLPRDT,CLILF,CLCU,CLAPS,CLQF,CLINSTD,CLSTENG,SCHOOLID
14105,14,0,1,1,2013,4487,15,2013,2,12,1,4.0,1.0,3.0,2.0,7.0,6.0,3.0,3.0,1.0,2.0,1.0,3.0,1401.0
14105,14,0,1,1,2013,4487,15,2013,2,12,2,4.0,1.0,3.0,2.0,7.0,7.0,3.0,3.0,1.0,2.0,1.0,4.0,1401.0
14105,14,0,1,1,2013,4487,15,2013,2,12,3,3.0,1.0,2.0,2.0,7.0,6.0,3.0,4.0,1.0,2.0,1.0,3.0,1401.0
14105,14,0,1,1,2013,4531,4,2013,2,21,1,4.0,1.0,5.0,2.0,7.0,7.0,3.0,3.0,2.0,3.0,3.0,6.0,1401.0
14105,14,0,1,1,2013,4531,4,2013,2,21,2,5.0,1.0,5.0,3.0,7.0,7.0,4.0,4.0,3.0,4.0,6.0,6.0,1401.0
14105,14,0,1,1,2013,4531,4,2013,2,21,3,5.0,1.0,5.0,3.0,7.0,7.0,4.0,5.0,3.0,4.0,5.0,7.0,1401.0
14105,14,0,1,1,2013,4531,4,2013,2,21,4,5.0,1.0,5.0,3.0,7.0,7.0,4.0,5.0,3.0,5.0,5.0,7.0,1401.0
14106,14,0,1,1,2012,2047,2,2011,9,28,1,5.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,1413.0
14106,14,0,1,1,2012,2047,2,2011,9,28,2,5.0,1.0,6.0,5.0,6.0,7.0,6.0,5.0,3.0,4.0,5.0,6.0,1413.0
14106,14,0,1,1,2012,2047,2,2011,9,28,3,5.0,1.0,6.0,5.0,6.0,7.0,6.0,5.0,4.0,5.0,5.0,6.0,1413.0
14106,14,0,1,1,2012,2141,16,2011,11,8,1,7.0,1.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,1413.0
14106,14,0,1,1,2012,2141,16,2011,11,8,2,7.0,1.0,6.0,5.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,1413.0
14106,14,0,1,1,2012,2141,16,2011,11,8,3,7.0,1.0,6.0,5.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,1413.0
14106,14,0,1,1,2012,2141,16,2011,11,8,4,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,7.0,1413.0
14106,14,0,1,1,2012,2464,4,2012,1,10,1,4.0,1.0,5.0,4.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,6.0,1413.0
14106,14,0,1,1,2012,2464,4,2012,1,10,2,4.0,1.0,5.0,4.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,6.0,1413.0
14106,14,0,1,1,2012,2464,4,2012,1,10,3,4.0,1.0,4.0,4.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,6.0,1413.0
14106,14,0,1,1,2012,2464,4,2012,1,10,4,4.0,1.0,4.0,4.0,5.0,6.0,4.0,3.0,4.0,4.0,4.0,6.0,1413.0
14106,14,0,1,1,2013,4015,2,2012,9,19,1,3.0,1.0,4.0,4.0,4.0,6.0,6.0,5.0,5.0,4.0,6.0,6.0,1413.0
14106,14,0,1,1,2013,4015,2,2012,9,19,2,4.0,1.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,6.0,6.0,1413.0
14106,14,0,1,1,2013,4015,2,2012,9,19,3,4.0,1.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,2.0,4.0,6.0,1413.0
14106,14,0,1,1,2013,4015,2,2012,9,19,4,4.0,1.0,6.0,4.0,5.0,5.0,4.0,4.0,2.0,2.0,3.0,6.0,1413.0
14106,14,0,1,1,2013,4131,8,2012,11,27,1,5.0,1.0,5.0,3.0,7.0,7.0,4.0,4.0,3.0,3.0,4.0,6.0,1413.0
14106,14,0,1,1,2013,4131,8,2012,11,27,2,5.0,1.0,5.0,3.0,7.0,7.0,4.0,3.0,3.0,3.0,4.0,6.0,1413.0
14106,14,0,1,1,2013,4131,8,2012,11,27,3,5.0,1.0,5.0,3.0,7.0,7.0,5.0,3.0,3.0,3.0,3.0,5.0,1413.0
14106,14,0,1,1,2013,4424,4,2013,1,15,1,4.0,1.0,5.0,4.0,7.0,7.0,5.0,5.0,4.0,5.0,6.0,7.0,1413.0
14106,14,0,1,1,2013,4424,4,2013,1,15,2,5.0,1.0,5.0,4.0,6.0,7.0,5.0,5.0,4.0,5.0,5.0,6.0,1413.0
14106,14,0,1,1,2013,4424,4,2013,1,15,3,5.0,1.0,5.0,4.0,6.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,1413.0
14106,14,0,1,1,2013,4424,4,2013,1,15,4,4.0,1.0,5.0,5.0,7.0,7.0,5.0,5.0,4.0,5.0,5.0,6.0,1413.0
14107,14,0,1,0,2012,2063,4,2011,10,6,1,4.0,2.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,1411.0
14107,14,0,1,0,2012,2063,4,2011,10,6,2,4.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,1411.0
14107,14,0,1,0,2012,2063,4,2011,10,6,3,3.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,1411.0
14107,14,0,1,0,2012,2063,4,2011,10,6,4,3.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1411.0
14107,14,0,1,0,2012,2215,16,2011,12,1,1,6.0,1.0,6.0,5.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,6.0,1411.0
14107,14,0,1,0,2012,2215,16,2011,12,1,2,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,7.0,1411.0
14107,14,0,1,0,2012,2215,16,2011,12,1,3,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,1411.0
14107,14,0,1,0,2012,2215,16,2011,12,1,4,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,1411.0
14107,14,0,1,0,2012,2544,8,2012,1,20,1,3.0,1.0,4.0,2.0,6.0,7.0,4.0,3.0,2.0,2.0,3.0,4.0,1411.0
14107,14,0,1,0,2012,2544,8,2012,1,20,2,4.0,1.0,4.0,3.0,7.0,7.0,5.0,3.0,3.0,3.0,3.0,5.0,1411.0
14107,14,0,1,0,2012,2544,8,2012,1,20,3,4.0,1.0,4.0,2.0,7.0,7.0,4.0,3.0,3.0,3.0,3.0,5.0,1411.0
14107,14,0,1,0,2012,2544,8,2012,1,20,4,4.0,1.0,5.0,3.0,7.0,7.0,5.0,3.0,3.0,3.0,3.0,5.0,1411.0
14107,14,0,1,0,2012,2544,8,2012,1,20,5,5.0,1.0,5.0,3.0,7.0,7.0,5.0,3.0,3.0,3.0,3.0,5.0,1411.0
14108,14,0,1,0,2012,2030,12,2011,9,19,1,7.0,1.0,6.0,5.0,6.0,6.0,5.0,4.0,3.0,4.0,4.0,7.0,
14108,14,0,1,0,2012,2030,12,2011,9,19,2,6.0,2.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,5.0,6.0,
14108,14,0,1,0,2012,2030,12,2011,9,19,3,6.0,1.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0,4.0,4.0,7.0,
14108,14,0,1,0,2012,2160,17,2011,11,17,1,5.0,1.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,6.0,5.0,6.0,
14108,14,0,1,0,2012,2160,17,2011,11,17,2,6.0,1.0,6.0,4.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,4.0,
14108,14,0,1,0,2012,2160,17,2011,11,17,3,6.0,1.0,5.0,5.0,5.0,7.0,4.0,5.0,4.0,5.0,4.0,4.0,
14108,14,0,1,0,2012,2465,8,2012,1,11,1,4.0,1.0,4.0,3.0,7.0,7.0,5.0,3.0,3.0,2.0,3.0,5.0,
14108,14,0,1,0,2012,2465,8,2012,1,11,2,4.0,1.0,5.0,3.0,7.0,7.0,5.0,3.0,3.0,3.0,3.0,5.0,
14108,14,0,1,0,2012,2465,8,2012,1,11,3,4.0,1.0,4.0,3.0,7.0,7.0,5.0,3.0,3.0,3.0,3.0,5.0,
14109,14,0,1,1,2012,2016,4,2011,9,12,1,5.0,1.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,1413.0
14109,14,0,1,1,2012,2016,4,2011,9,12,2,5.0,1.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,1413.0
14109,14,0,1,1,2012,2016,4,2011,9,12,3,6.0,1.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,1413.0
14109,14,0,1,1,2012,2166,3,2011,10,24,1,5.0,1.0,4.0,5.0,7.0,7.0,5.0,4.0,4.0,3.0,4.0,6.0,1413.0
14109,14,0,1,1,2012,2166,3,2011,10,24,2,5.0,1.0,3.0,3.0,7.0,7.0,4.0,3.0,3.0,3.0,2.0,5.0,1413.0
14109,14,0,1,1,2012,2166,3,2011,10,24,3,6.0,1.0,6.0,5.0,7.0,1.0,5.0,4.0,4.0,5.0,5.0,6.0,1413.0
14109,14,0,1,1,2012,2988,2,2012,5,10,1,4.0,1.0,6.0,5.0,6.0,7.0,5.0,5.0,6.0,6.0,5.0,5.0,1413.0
14109,14,0,1,1,2012,2988,2,2012,5,10,2,4.0,1.0,6.0,3.0,6.0,5.0,6.0,6.0,3.0,5.0,5.0,6.0,1413.0
14109,14,0,1,1,2012,2988,2,2012,5,10,3,4.0,1.0,7.0,4.0,6.0,7.0,6.0,5.0,4.0,5.0,5.0,6.0,1413.0
14109,14,0,1,1,2013,4005,2,2012,9,5,1,6.0,1.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,5.0,7.0,1413.0
14109,14,0,1,1,2013,4005,2,2012,9,5,2,6.0,1.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,1413.0
14109,14,0,1,1,2013,4005,2,2012,9,5,3,6.0,1.0,6.0,6.0,7.0,5.0,6.0,5.0,5.0,5.0,6.0,7.0,1413.0
14109,14,0,1,1,2013,4005,2,2012,9,5,4,6.0,1.0,6.0,5.0,7.0,6.0,5.0,5.0,4.0,5.0,5.0,7.0,1413.0
14109,14,0,1,1,2013,4098,4,2012,11,15,1,4.0,1.0,5.0,5.0,7.0,7.0,5.0,5.0,3.0,5.0,5.0,6.0,1413.0
14109,14,0,1,1,2013,4098,4,2012,11,15,2,4.0,1.0,5.0,4.0,7.0,7.0,5.0,5.0,4.0,5.0,5.0,6.0,1413.0
14109,14,0,1,1,2013,4098,4,2012,11,15,3,4.0,1.0,5.0,5.0,7.0,7.0,5.0,5.0,4.0,5.0,5.0,7.0,1413.0
14109,14,0,1,1,2013,4426,8,2013,1,25,1,4.0,2.0,5.0,2.0,7.0,7.0,5.0,3.0,3.0,4.0,5.0,5.0,1413.0
14109,14,0,1,1,2013,4426,8,2013,1,25,2,4.0,1.0,6.0,3.0,7.0,7.0,5.0,3.0,3.0,4.0,4.0,5.0,1413.0
14109,14,0,1,1,2013,4426,8,2013,1,25,3,4.0,1.0,5.0,3.0,7.0,7.0,5.0,3.0,3.0,4.0,4.0,5.0,1413.0
14109,14,0,1,1,2013,4426,8,2013,1,25,4,4.0,1.0,5.0,3.0,7.0,7.0,5.0,4.0,3.0,4.0,4.0,5.0,1413.0
14110,14,0,1,1,2012,2061,4,2011,9,28,1,5.0,1.0,5.0,3.0,5.0,6.0,5.0,4.0,2.0,5.0,5.0,6.0,1411.0
14110,14,0,1,1,2012,2061,4,2011,9,28,2,6.0,1.0,5.0,3.0,5.0,6.0,5.0,4.0,3.0,4.0,5.0,6.0,1411.0
14110,14,0,1,1,2012,2061,4,2011,9,28,3,5.0,1.0,5.0,3.0,5.0,6.0,4.0,4.0,3.0,4.0,4.0,5.0,1411.0
14110,14,0,1,1,2012,2061,4,2011,9,28,4,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1411.0
14110,14,0,1,1,2012,2169,2,2011,11,28,1,5.0,1.0,6.0,5.0,6.0,7.0,6.0,5.0,5.0,4.0,5.0,6.0,1411.0
14110,14,0,1,1,2012,2169,2,2011,11,28,2,5.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,1411.0
14110,14,0,1,1,2012,2169,2,2011,11,28,3,5.0,1.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,5.0,1411.0
14110,14,0,1,1,2012,2543,17,2012,1,18,1,5.0,1.0,5.0,4.0,5.0,7.0,5.0,5.0,4.0,5.0,5.0,4.0,1411.0
14110,14,0,1,1,2012,2543,17,2012,1,18,2,6.0,1.0,5.0,5.0,6.0,7.0,,5.0,3.0,6.0,4.0,5.0,1411.0
14110,14,0,1,1,2012,2543,17,2012,1,18,3,5.0,1.0,4.0,3.0,5.0,7.0,4.0,,3.0,5.0,4.0,4.0,1411.0
14110,14,0,1,1,2012,2543,17,2012,1,18,4,6.0,1.0,4.0,4.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,4.0,1411.0
14110,14,0,1,1,2013,4017,16,2012,9,26,1,4.0,1.0,4.0,2.0,7.0,7.0,5.0,5.0,5.0,3.0,5.0,7.0,1411.0
14110,14,0,1,1,2013,4017,16,2012,9,26,2,4.0,1.0,4.0,3.0,7.0,6.0,4.0,5.0,5.0,4.0,4.0,7.0,1411.0
14110,14,0,1,1,2013,4017,16,2012,9,26,3,4.0,1.0,4.0,3.0,7.0,7.0,4.0,5.0,4.0,4.0,5.0,7.0,1411.0
14110,14,0,1,1,2013,4086,10,2012,11,15,1,5.0,1.0,6.0,2.0,7.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,1411.0
14110,14,0,1,1,2013,4086,10,2012,11,15,2,5.0,1.0,3.0,4.0,6.0,6.0,5.0,4.0,2.0,3.0,5.0,6.0,1411.0
14110,14,0,1,1,2013,4086,10,2012,11,15,3,4.0,1.0,3.0,5.0,5.0,7.0,5.0,3.0,3.0,4.0,5.0,5.0,1411.0
14110,14,0,1,1,2013,4409,8,2013,1,23,1,4.0,1.0,4.0,2.0,7.0,7.0,4.0,3.0,2.0,2.0,4.0,5.0,1411.0
14110,14,0,1,1,2013,4409,8,2013,1,23,2,4.0,1.0,5.0,3.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,5.0,1411.0
14110,14,0,1,1,2013,4409,8,2013,1,23,3,4.0,1.0,5.0,3.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,5.0,1411.0
14110,14,0,1,1,2013,4409,8,2013,1,23,4,3.0,2.0,5.0,3.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,5.0,1411.0
14111,14,0,1,1,2012,2217,2,2011,11,30,1,3.0,1.0,6.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,1413.0
14111,14,0,1,1,2012,2217,2,2011,11,30,2,5.0,2.0,4.0,3.0,4.0,6.0,5.0,5.0,4.0,4.0,3.0,4.0,1413.0
14111,14,0,1,1,2012,2217,2,2011,11,30,3,4.0,2.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,3.0,3.0,4.0,1413.0
14111,14,0,1,1,2012,2274,4,2011,12,7,1,4.0,1.0,4.0,3.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,1413.0
14111,14,0,1,1,2012,2274,4,2011,12,7,2,4.0,1.0,5.0,3.0,5.0,6.0,5.0,4.0,5.0,5.0,3.0,5.0,1413.0
14111,14,0,1,1,2012,2274,4,2011,12,7,3,5.0,1.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,1413.0
14111,14,0,1,1,2012,2576,1,2012,1,25,1,5.0,1.0,5.0,3.0,7.0,7.0,4.0,6.0,4.0,3.0,4.0,5.0,1413.0
14111,14,0,1,1,2012,2576,1,2012,1,25,2,6.0,1.0,6.0,5.0,7.0,7.0,5.0,6.0,4.0,3.0,5.0,5.0,1413.0
14111,14,0,1,1,2012,2576,1,2012,1,25,3,5.0,1.0,5.0,4.0,7.0,7.0,4.0,5.0,3.0,4.0,5.0,5.0,1413.0
14111,14,0,1,1,2012,2576,1,2012,1,25,4,5.0,1.0,5.0,4.0,7.0,7.0,4.0,5.0,3.0,3.0,4.0,5.0,1413.0
14111,14,0,1,1,2013,4029,8,2012,10,3,1,4.0,1.0,4.0,3.0,7.0,7.0,4.0,3.0,3.0,3.0,3.0,5.0,1413.0
14111,14,0,1,1,2013,4029,8,2012,10,3,2,4.0,1.0,4.0,4.0,7.0,7.0,3.0,3.0,3.0,3.0,4.0,4.0,1413.0
14111,14,0,1,1,2013,4029,8,2012,10,3,3,4.0,1.0,4.0,3.0,7.0,7.0,4.0,3.0,3.0,3.0,3.0,4.0,1413.0
14111,14,0,1,1,2013,4191,17,2012,12,5,1,6.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,1413.0
14111,14,0,1,1,2013,4191,17,2012,12,5,2,5.0,1.0,5.0,3.0,6.0,7.0,4.0,5.0,2.0,5.0,4.0,5.0,1413.0
14111,14,0,1,1,2013,4191,17,2012,12,5,3,6.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,1413.0
14111,14,0,1,1,2013,4191,17,2012,12,5,4,6.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,1413.0
14111,14,0,1,1,2013,4484,9,2013,2,12,1,2.0,1.0,3.0,1.0,7.0,6.0,4.0,3.0,1.0,2.0,1.0,7.0,1413.0
14111,14,0,1,1,2013,4484,9,2013,2,12,2,2.0,1.0,2.0,1.0,7.0,7.0,3.0,3.0,2.0,2.0,1.0,4.0,1413.0
14111,14,0,1,1,2013,4484,9,2013,2,12,3,1.0,1.0,2.0,1.0,7.0,6.0,2.0,3.0,2.0,1.0,1.0,5.0,1413.0
14112,14,0,1,1,2012,2066,17,2011,10,4,1,5.0,1.0,4.0,2.0,7.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,1401.0
14112,14,0,1,1,2012,2066,17,2011,10,4,2,4.0,1.0,4.0,3.0,6.0,7.0,3.0,5.0,3.0,5.0,4.0,4.0,1401.0
14112,14,0,1,1,2012,2066,17,2011,10,4,3,5.0,1.0,5.0,3.0,5.0,7.0,4.0,5.0,3.0,5.0,3.0,4.0,1401.0
14112,14,0,1,1,2012,2232,16,2011,11,17,1,7.0,1.0,7.0,5.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,1401.0
14112,14,0,1,1,2012,2232,16,2011,11,17,2,7.0,1.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,1401.0
14112,14,0,1,1,2012,2232,16,2011,11,17,3,6.0,1.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,1401.0
14112,14,0,1,1,2012,2232,16,2011,11,17,5,7.0,1.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,1401.0
14112,14,0,1,1,2012,2232,16,2011,11,17,6,7.0,1.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,1401.0
14112,14,0,1,1,2012,2232,16,2011,11,17,7,7.0,1.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,5.0,7.0,1401.0
14112,14,0,1,1,2012,2232,16,2011,11,17,8,7.0,1.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,1401.0
14112,14,0,1,1,2012,2651,4,2012,1,31,1,4.0,1.0,4.0,3.0,6.0,6.0,4.0,4.0,3.0,4.0,4.0,6.0,1401.0
14112,14,0,1,1,2012,2651,4,2012,1,31,2,3.0,1.0,4.0,4.0,6.0,6.0,4.0,4.0,3.0,4.0,4.0,6.0,1401.0
14112,14,0,1,1,2012,2651,4,2012,1,31,3,5.0,1.0,4.0,4.0,6.0,6.0,5.0,4.0,3.0,4.0,4.0,6.0,1401.0
14112,14,0,1,1,2012,2651,4,2012,1,31,4,4.0,1.0,4.0,4.0,6.0,7.0,5.0,5.0,5.0,4.0,4.0,6.0,1401.0
14112,14,0,1,1,2013,4026,12,2012,9,27,1,7.0,1.0,5.0,5.0,7.0,7.0,4.0,4.0,4.0,5.0,5.0,6.0,1401.0
14112,14,0,1,1,2013,4026,12,2012,9,27,2,7.0,1.0,4.0,5.0,7.0,7.0,4.0,4.0,4.0,5.0,5.0,6.0,1401.0
14112,14,0,1,1,2013,4026,12,2012,9,27,4,7.0,1.0,5.0,5.0,7.0,7.0,3.0,4.0,3.0,4.0,4.0,6.0,1401.0
14112,14,0,1,1,2013,4197,16,2012,12,6,1,3.0,1.0,5.0,3.0,7.0,7.0,4.0,5.0,3.0,4.0,4.0,7.0,1401.0
14112,14,0,1,1,2013,4197,16,2012,12,6,2,4.0,1.0,5.0,4.0,7.0,7.0,4.0,5.0,3.0,4.0,5.0,7.0,1401.0
14112,14,0,1,1,2013,4197,16,2012,12,6,3,3.0,1.0,4.0,2.0,7.0,6.0,5.0,5.0,3.0,5.0,5.0,7.0,1401.0
14112,14,0,1,1,2013,4197,16,2012,12,6,4,4.0,1.0,4.0,3.0,7.0,7.0,4.0,5.0,3.0,5.0,5.0,7.0,1401.0
14112,14,0,1,1,2013,4529,8,2013,2,19,1,2.0,2.0,3.0,2.0,7.0,7.0,5.0,3.0,3.0,4.0,3.0,4.0,1401.0
14112,14,0,1,1,2013,4529,8,2013,2,19,2,1.0,3.0,3.0,2.0,7.0,7.0,5.0,3.0,3.0,4.0,4.0,5.0,1401.0
14112,14,0,1,1,2013,4529,8,2013,2,19,3,2.0,3.0,3.0,2.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,5.0,1401.0
14112,14,0,1,1,2013,4529,8,2013,2,19,4,2.0,2.0,4.0,3.0,7.0,7.0,5.0,3.0,3.0,4.0,4.0,5.0,1401.0
14113,14,0,1,0,2012,2087,15,2011,10,18,1,6.0,1.0,6.0,5.0,7.0,6.0,6.0,4.0,3.0,5.0,4.0,6.0,1404.0
14113,14,0,1,0,2012,2087,15,2011,10,18,2,6.0,1.0,5.0,5.0,7.0,7.0,5.0,4.0,1.0,6.0,4.0,5.0,1404.0
14113,14,0,1,0,2012,2087,15,2011,10,18,3,6.0,1.0,6.0,5.0,7.0,7.0,5.0,4.0,2.0,7.0,6.0,6.0,1404.0
14113,14,0,1,0,2012,2448,1,2011,11,18,1,5.0,1.0,5.0,4.0,6.0,7.0,4.0,5.0,4.0,4.0,5.0,6.0,1404.0
14113,14,0,1,0,2012,2448,1,2011,11,18,2,4.0,1.0,5.0,4.0,6.0,7.0,3.0,5.0,4.0,4.0,5.0,5.0,1404.0
14113,14,0,1,0,2012,2448,1,2011,11,18,3,4.0,1.0,4.0,5.0,6.0,6.0,4.0,5.0,4.0,3.0,4.0,4.0,1404.0
14113,14,0,1,0,2012,2448,1,2011,11,18,4,5.0,1.0,4.0,4.0,6.0,7.0,3.0,5.0,4.0,3.0,4.0,4.0,1404.0
14113,14,0,1,0,2012,2523,2,2012,1,13,1,5.0,1.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,1404.0
14113,14,0,1,0,2012,2523,2,2012,1,13,2,5.0,1.0,5.0,3.0,6.0,7.0,5.0,5.0,4.0,6.0,4.0,6.0,1404.0
14113,14,0,1,0,2012,2523,2,2012,1,13,3,5.0,1.0,6.0,3.0,6.0,6.0,5.0,5.0,3.0,5.0,4.0,6.0,1404.0
14113,14,0,1,0,2012,2523,2,2012,1,13,4,5.0,1.0,6.0,4.0,6.0,6.0,6.0,4.0,3.0,4.0,3.0,6.0,1404.0
14114,14,0,1,1,2012,2069,2,2011,10,11,1,7.0,1.0,7.0,4.0,7.0,7.0,7.0,5.0,3.0,4.0,5.0,7.0,1401.0
14114,14,0,1,1,2012,2069,2,2011,10,11,2,6.0,1.0,6.0,4.0,7.0,7.0,6.0,6.0,4.0,5.0,5.0,6.0,1401.0
14114,14,0,1,1,2012,2069,2,2011,10,11,3,7.0,2.0,6.0,4.0,7.0,7.0,6.0,6.0,4.0,5.0,4.0,6.0,1401.0
14114,14,0,1,1,2012,2069,2,2011,10,11,4,7.0,1.0,6.0,4.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,6.0,1401.0
14114,14,0,1,1,2012,2133,15,2011,11,8,1,5.0,1.0,5.0,4.0,7.0,7.0,6.0,5.0,1.0,4.0,3.0,5.0,1401.0
14114,14,0,1,1,2012,2133,15,2011,11,8,2,5.0,1.0,5.0,4.0,6.0,5.0,5.0,5.0,1.0,5.0,3.0,6.0,1401.0
14114,14,0,1,1,2012,2133,15,2011,11,8,3,5.0,1.0,5.0,4.0,6.0,6.0,5.0,5.0,1.0,5.0,3.0,6.0,1401.0
14114,14,0,1,1,2012,2133,15,2011,11,8,4,6.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,5.0,1401.0
14114,14,0,1,1,2012,2361,16,2011,12,6,1,7.0,1.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,1401.0
14114,14,0,1,1,2012,2361,16,2011,12,6,2,7.0,1.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,5.0,7.0,1401.0
14114,14,0,1,1,2012,2361,16,2011,12,6,3,7.0,1.0,7.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,1401.0
14114,14,0,1,1,2012,2361,16,2011,12,6,4,7.0,1.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,1401.0
14114,14,0,1,1,2013,4024,8,2012,9,25,1,4.0,1.0,4.0,3.0,7.0,6.0,4.0,3.0,3.0,3.0,4.0,5.0,1401.0
14114,14,0,1,1,2013,4024,8,2012,9,25,2,4.0,1.0,6.0,3.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,5.0,1401.0
14114,14,0,1,1,2013,4262,16,2012,12,13,1,3.0,1.0,4.0,2.0,7.0,6.0,6.0,5.0,4.0,4.0,4.0,6.0,1401.0
14114,14,0,1,1,2013,4262,16,2012,12,13,2,4.0,1.0,5.0,2.0,7.0,7.0,5.0,5.0,4.0,5.0,5.0,7.0,1401.0
14114,14,0,1,1,2013,4262,16,2012,12,13,3,4.0,1.0,5.0,2.0,6.0,6.0,4.0,5.0,4.0,5.0,5.0,7.0,1401.0
14114,14,0,1,1,2013,4530,4,2013,2,19,1,5.0,1.0,5.0,4.0,7.0,7.0,6.0,5.0,3.0,4.0,5.0,6.0,1401.0
14114,14,0,1,1,2013,4530,4,2013,2,19,2,5.0,1.0,5.0,4.0,7.0,7.0,6.0,5.0,3.0,4.0,5.0,6.0,1401.0
14114,14,0,1,1,2013,4530,4,2013,2,19,3,5.0,1.0,5.0,4.0,7.0,7.0,5.0,5.0,3.0,4.0,5.0,6.0,1401.0
14114,14,0,1,1,2013,4530,4,2013,2,19,4,5.0,1.0,5.0,4.0,7.0,7.0,5.0,5.0,3.0,4.0,5.0,6.0,1401.0
14115,14,0,1,1,2012,2023,16,2011,9,12,1,6.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,1410.0
14115,14,0,1,1,2012,2023,16,2011,9,12,2,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,6.0,1410.0
